"id","user_id","checked_in","checked_out","attendance_type","sign_in_status"
"1390","23","2024-11-29 16:05:27","2024-11-29 17:12:57","Member","signedOut"
"1391","1","2024-11-30 14:51:03","2024-11-30 17:00:09","Member","signedOut"
"1392","67","2024-12-02 11:13:29","2024-12-02 16:54:43","Member","signedOut"
"1393","67","2024-12-02 11:13:31","2024-12-02 16:55:20","Member","signedOut"
"1394","7","2024-12-02 11:15:56","2024-12-02 16:55:45","Member","signedOut"
"1395","207","2024-12-02 11:40:28","2024-12-02 16:55:58","Member","signedOut"
"1396","36","2024-12-02 11:41:50","2024-12-02 16:56:11","Member","signedOut"
"1397","106","2024-12-02 11:42:53","2024-12-02 16:56:25","Member","signedOut"
"1398","107","2024-12-02 11:43:30","2024-12-02 16:56:39","Member","signedOut"
"1399","53","2024-12-02 12:54:37","2024-12-02 16:56:57","Member","signedOut"
"1400","143","2024-12-02 12:55:06","2024-12-02 16:57:13","Member","signedOut"
"1401","218","2024-12-02 14:02:12","2024-12-02 16:57:26","Member","signedOut"
"1402","219","2024-12-02 14:03:30","2024-12-02 16:57:38","Member","signedOut"
"1403","58","2024-12-02 15:49:26","2024-12-02 16:57:51","Member","signedOut"
